ID,x_cen,y_cen,Cluster
12899,803,367,2
12900,541,404,5
12901,93,379,4
12902,411,372,3
12903,1028,374,0
12904,1627,411,1
12905,1308,364,9
12906,284,344,7
12907,411,372,3
12908,92,379,4
12909,804,367,2
12910,542,404,5
12911,1028,374,0
12912,1629,412,1
12913,285,344,7
12914,1309,364,9
12915,803,367,2
12916,542,403,5
12917,92,380,4
12918,410,372,3
12919,1028,374,0
12920,1628,411,1
12921,285,343,7
12922,541,404,5
12923,1308,364,9
12924,803,367,2
12925,93,379,4
12926,411,372,3
12927,1628,411,1
12928,1028,374,0
12929,1307,364,9
12930,284,343,7
12931,92,379,4
12932,542,404,5
12933,411,371,3
12934,803,367,2
12935,1028,374,0
12936,1308,364,9
12937,1628,411,1
12938,285,344,7
12939,803,367,2
12940,542,404,5
12941,410,372,3
12942,92,379,4
12943,1028,374,0
12944,1628,412,1
12945,1307,364,9
12946,284,344,7
12947,803,367,2
12948,92,379,4
12949,542,404,5
12950,410,372,3
12951,1028,373,0
12952,1628,411,1
12953,285,344,7
12954,92,379,4
12955,1307,364,9
12956,542,405,5
12957,803,367,2
12958,410,372,3
12959,1628,412,1
12960,1028,374,0
12961,1307,364,9
12962,92,379,4
12963,285,344,7
12964,411,372,3
12965,804,367,2
12966,541,401,5
12967,1028,374,0
12968,1627,411,1
12969,1307,364,9
12970,533,403,5
12971,803,367,2
12972,284,344,7
12973,410,372,3
12974,148,362,8
12975,77,379,4
12976,1029,374,0
12977,1627,412,1
12978,1307,364,9
12979,803,367,2
12980,542,403,5
12981,284,344,7
12982,410,372,3
12983,148,362,8
12984,73,378,4
12985,1029,374,0
12986,1627,411,1
12987,803,367,2
12988,1308,364,9
12989,541,403,5
12990,284,343,7
12991,410,373,3
12992,147,362,8
12993,74,377,4
12994,1028,374,0
12995,1627,411,1
12996,1308,364,9
12997,541,404,5
12998,803,367,2
12999,284,344,7
13000,147,362,8
13001,412,372,3
13002,75,378,4
13003,1028,373,0
13004,1627,411,1
13005,1307,364,9
13006,284,344,7
13007,803,367,2
13008,537,404,5
13009,411,372,3
13010,75,377,4
13011,148,362,8
13012,1029,374,0
13013,1627,411,1
13014,1307,365,9
13015,285,345,7
13016,541,403,5
13017,803,367,2
13018,410,372,3
13019,76,376,4
13020,147,362,8
13021,1627,411,1
13022,1028,374,0
13023,1308,365,9
13024,533,403,5
13025,285,345,7
13026,804,368,2
13027,410,373,3
13028,147,362,8
13029,74,378,4
13030,1029,374,0
13031,1627,411,1
13032,1308,364,9
13033,803,367,2
13034,283,343,7
13035,542,402,5
13036,75,376,4
13037,147,362,8
13038,411,372,3
13039,1029,375,0
13040,1628,411,1
13041,1308,364,9
13042,804,368,2
13043,410,373,3
13044,284,345,7
13045,541,404,5
13046,76,378,4
13047,147,362,8
13048,1029,375,0
13049,1627,411,1
13050,1307,365,9
13051,285,345,7
13052,540,404,5
13053,804,368,2
13054,410,373,3
13055,76,376,4
13056,148,362,8
13057,1029,374,0
13058,1627,411,1
13059,1307,365,9
13060,284,344,7
13061,542,404,5
13062,409,373,3
13063,803,368,2
13064,147,362,8
13065,75,377,4
13066,1029,374,0
13067,1627,410,1
13068,1307,364,9
13069,284,344,7
13070,803,368,2
13071,410,373,3
13072,542,405,5
13073,147,362,8
13074,76,377,4
13075,1627,411,1
13076,1029,374,0
13077,1308,364,9
13078,542,405,5
13079,804,368,2
13080,284,344,7
13081,147,362,8
13082,410,373,3
13083,75,376,4
13084,1029,374,0
13085,1627,411,1
13086,1307,364,9
13087,803,367,2
13088,284,344,7
13089,541,405,5
13090,410,373,3
13091,147,362,8
13092,76,379,4
13093,1627,411,1
13094,1028,374,0
13095,1308,364,9
13096,542,404,5
13097,803,368,2
13098,284,344,7
13099,410,373,3
13100,147,362,8
13101,76,377,4
13102,1029,375,0
13103,1627,410,1
13104,1307,364,9
13105,803,368,2
13106,284,345,7
13107,542,404,5
13108,411,373,3
13109,77,377,4
13110,148,361,8
13111,1627,411,1
13112,1029,375,0
13113,1308,364,9
13114,803,367,2
13115,284,344,7
13116,542,405,5
13117,411,373,3
13118,76,377,4
13119,147,362,8
13120,1627,411,1
13121,1029,375,0
13122,1307,365,9
13123,411,373,3
13124,803,368,2
13125,284,344,7
13126,542,405,5
13127,77,376,4
13128,147,362,8
13129,1627,411,1
13130,1028,374,0
13131,1307,365,9
13132,414,373,3
13133,542,404,5
13134,804,368,2
13135,284,345,7
13136,147,362,8
13137,76,376,4
13138,1627,411,1
13139,1029,375,0
13140,1307,365,9
13141,284,345,7
13142,542,405,5
13143,413,373,3
13144,803,368,2
13145,76,375,4
13146,147,362,8
13147,1029,374,0
13148,1627,410,1
13149,285,344,7
13150,1307,364,9
13151,541,404,5
13152,804,368,2
13153,75,375,4
13154,411,372,3
13155,147,362,8
13156,1029,375,0
13157,1308,365,9
13158,284,344,7
13159,1627,410,1
13160,541,405,5
13161,805,368,2
13162,411,372,3
13163,76,381,4
13164,147,362,8
13165,1627,411,1
13166,1029,375,0
13167,1308,365,9
13168,285,345,7
13169,542,403,5
13170,804,368,2
13171,412,373,3
13172,77,376,4
13173,147,361,8
13174,1627,411,1
13175,1029,374,0
13176,1308,365,9
13177,284,345,7
13178,540,404,5
13179,804,367,2
13180,411,372,3
13181,147,361,8
13182,76,377,4
13183,1029,374,0
13184,1627,411,1
13185,1307,365,9
13186,285,344,7
13187,542,403,5
13188,804,367,2
13189,411,372,3
13190,147,362,8
13191,75,378,4
13192,1029,374,0
13193,1627,411,1
13194,1308,364,9
13195,284,345,7
13196,536,403,5
13197,411,372,3
13198,804,368,2
13199,76,377,4
13200,147,361,8
13201,1628,411,1
13202,1029,374,0
13203,1310,364,9
13204,284,345,7
13205,805,368,2
13206,535,404,5
13207,75,376,4
13208,410,372,3
13209,148,362,8
13210,1029,374,0
13211,1628,411,1
13212,1308,364,9
13213,285,344,7
13214,539,404,5
13215,411,373,3
13216,804,368,2
13217,147,362,8
13218,75,377,4
13219,1029,374,0
13220,1628,411,1
13221,1309,365,9
13222,542,403,5
13223,284,344,7
13224,411,372,3
13225,804,368,2
13226,147,362,8
13227,75,377,4
13228,1028,374,0
13229,1627,411,1
13230,1308,365,9
13231,285,344,7
13232,542,405,5
13233,411,372,3
13234,803,367,2
13235,76,378,4
13236,147,362,8
13237,1028,374,0
13238,1627,411,1
13239,1309,364,9
13240,284,343,7
13241,803,368,2
13242,542,404,5
13243,410,372,3
13244,76,377,4
13245,147,362,8
13246,1628,410,1
13247,1029,374,0
13248,1307,364,9
13249,542,404,5
13250,410,372,3
13251,804,367,2
13252,284,343,7
13253,148,361,8
13254,75,378,4
13255,1028,374,0
13256,1308,365,9
13257,1627,411,1
13258,803,368,2
13259,284,344,7
13260,410,372,3
13261,542,404,5
13262,147,362,8
13263,75,377,4
13264,1029,374,0
13265,1307,364,9
13266,1628,411,1
13267,542,404,5
13268,285,344,7
13269,804,367,2
13270,410,372,3
13271,148,362,8
13272,74,376,4
13273,1028,373,0
13274,1308,364,9
13275,1628,411,1
13276,539,402,5
13277,410,371,3
13278,803,367,2
13279,76,375,4
13280,229,197,-1
13281,283,343,7
13282,148,361,8
13283,1627,411,1
13284,1029,373,0
13285,1308,364,9
13286,542,403,5
13287,284,343,7
13288,803,366,2
13289,410,371,3
13290,147,361,8
13291,75,376,4
13292,1628,411,1
13293,1029,374,0
13294,1308,364,9
13295,91,815,-1
13296,539,403,5
13297,803,367,2
13298,284,344,7
13299,147,362,8
13300,411,372,3
13301,78,375,4
13302,1029,373,0
13303,1627,410,1
13304,1309,364,9
13305,284,343,7
13306,542,404,5
13307,803,367,2
13308,148,361,8
13309,411,372,3
13310,75,374,4
13311,1029,374,0
13312,1627,411,1
13313,1307,365,9
13314,285,345,7
13315,542,403,5
13316,804,368,2
13317,147,362,8
13318,411,372,3
13319,74,377,4
13320,1029,374,0
13321,1627,411,1
13322,1308,364,9
13323,804,368,2
13324,410,372,3
13325,542,403,5
13326,284,344,7
13327,148,362,8
13328,75,376,4
13329,1029,374,0
13330,1627,411,1
13331,1308,364,9
13332,285,345,7
13333,542,405,5
13334,804,368,2
13335,410,373,3
13336,74,377,4
13337,147,362,8
13338,1029,374,0
13339,1627,411,1
13340,1307,364,9
13341,542,404,5
13342,285,344,7
13343,803,368,2
13344,410,372,3
13345,147,362,8
13346,76,374,4
13347,1029,374,0
13348,1627,410,1
13349,1307,364,9
13350,284,344,7
13351,542,405,5
13352,804,368,2
13353,148,362,8
13354,76,375,4
13355,412,373,3
13356,1029,374,0
13357,1627,410,1
13358,1307,365,9
13359,543,405,5
13360,284,344,7
13361,147,362,8
13362,805,368,2
13363,410,373,3
13364,76,347,4
13365,1029,374,0
13366,1627,410,1
13367,1307,364,9
13368,804,367,2
13369,285,344,7
13370,542,405,5
13371,412,373,3
13372,148,362,8
13373,75,377,4
13374,1627,410,1
13375,1028,374,0
13376,1308,364,9
13377,285,344,7
13378,541,405,5
13379,804,368,2
13380,147,362,8
13381,75,377,4
13382,411,373,3
13383,1029,374,0
13384,1627,411,1
13385,1307,364,9
13386,285,344,7
13387,541,404,5
13388,804,368,2
13389,147,362,8
13390,410,373,3
13391,75,377,4
13392,1627,411,1
13393,1029,374,0
13394,1308,365,9
13395,285,345,7
13396,539,404,5
13397,147,362,8
13398,804,368,2
13399,411,373,3
13400,75,377,4
13401,1308,365,9
13402,1628,411,1
13403,1029,374,0
13404,284,344,7
13405,542,405,5
13406,804,368,2
13407,147,362,8
13408,411,373,3
13409,75,377,4
13410,1039,375,0
13411,1628,410,1
13412,542,405,5
13413,285,344,7
13414,804,368,2
13415,147,362,8
13416,411,373,3
13417,75,377,4
13418,1039,375,0
13419,1628,412,1
13420,285,345,7
13421,541,405,5
13422,803,367,2
13423,411,373,3
13424,147,362,8
13425,75,377,4
13426,1039,374,0
13427,1628,411,1
13428,285,345,7
13429,804,368,2
13430,522,405,-1
13431,410,373,3
13432,74,378,4
13433,147,362,8
13434,1039,374,0
13435,1627,411,1
13436,285,344,7
13437,541,403,5
13438,804,368,2
13439,147,362,8
13440,410,373,3
13441,76,377,4
13442,1039,375,0
13443,1628,411,1
13444,803,367,2
13445,284,345,7
13446,411,373,3
13447,527,405,-1
13448,76,376,4
13449,147,362,8
13450,1039,374,0
13451,1628,411,1
13452,804,368,2
13453,284,344,7
13454,517,405,-1
13455,411,373,3
13456,75,376,4
13457,1767,900,-1
13458,147,362,8
13459,1039,374,0
13460,1627,410,1
13461,411,372,3
13462,804,368,2
13463,285,345,7
13464,518,404,-1
13465,1855,408,6
13466,75,376,4
13467,147,361,8
13468,1039,374,0
13469,1627,411,1
13470,285,344,7
13471,411,373,3
13472,525,405,-1
13473,75,376,4
13474,147,362,8
13475,804,368,2
13476,1854,411,6
13477,1039,374,0
13478,1626,411,1
13479,542,404,5
13480,284,344,7
13481,410,373,3
13482,803,367,2
13483,75,376,4
13484,1853,410,6
13485,148,362,8
13486,1039,374,0
13487,1627,411,1
13488,284,344,7
13489,803,368,2
13490,528,405,-1
13491,410,373,3
13492,147,362,8
13493,76,377,4
13494,1854,410,6
13495,1039,375,0
13496,1627,411,1
13497,412,373,3
13498,540,403,5
13499,285,344,7
13500,803,368,2
13501,76,376,4
13502,147,362,8
13503,1853,409,6
13504,1040,375,0
13505,1626,411,1
13506,541,404,5
13507,284,344,7
13508,804,368,2
13509,411,374,3
13510,147,362,8
13511,75,377,4
13512,1854,410,6
13513,1039,374,0
13514,1625,411,1
13515,804,368,2
13516,542,404,5
13517,284,343,7
13518,76,377,4
13519,410,373,3
13520,1854,409,6
13521,147,362,8
13522,1039,375,0
13523,1625,411,1
13524,285,344,7
13525,542,402,5
13526,803,368,2
13527,410,372,3
13528,1854,409,6
13529,77,376,4
13530,147,362,8
13531,1039,375,0
13532,1626,411,1
13533,284,344,7
13534,541,404,5
13535,76,377,4
13536,803,368,2
13537,410,373,3
13538,1854,409,6
13539,147,361,8
13540,1038,374,0
13541,1626,411,1
13542,542,404,5
13543,409,373,3
13544,76,377,4
13545,804,368,2
13546,284,344,7
13547,147,362,8
13548,1854,409,6
13549,1040,375,0
13550,1626,411,1
13551,803,367,2
13552,75,376,4
13553,541,405,5
13554,411,373,3
13555,284,344,7
13556,1853,410,6
13557,147,362,8
13558,1039,374,0
13559,1626,411,1
13560,284,343,7
13561,542,403,5
13562,804,368,2
13563,409,373,3
13564,76,376,4
13565,147,362,8
13566,1854,412,6
13567,1039,375,0
13568,1627,411,1
13569,542,404,5
13570,284,344,7
13571,75,376,4
13572,804,368,2
13573,412,373,3
13574,147,361,8
13575,1854,410,6
13576,1039,374,0
13577,1624,411,1
13578,542,404,5
13579,284,344,7
13580,804,368,2
13581,147,361,8
13582,76,380,4
13583,410,373,3
13584,1854,409,6
13585,1039,374,0
13586,1626,411,1
13587,542,403,5
13588,76,378,4
13589,804,367,2
13590,284,344,7
13591,411,373,3
13592,147,361,8
13593,1854,410,6
13594,1040,375,0
13595,1626,412,1
13596,804,368,2
13597,542,404,5
13598,284,343,7
13599,1854,409,6
13600,410,373,3
13601,76,377,4
13602,147,362,8
13603,1040,374,0
13604,1627,411,1
13605,410,373,3
13606,285,344,7
13607,804,368,2
13608,542,404,5
13609,76,376,4
13610,1854,410,6
13611,147,361,8
13612,1041,375,0
13613,1626,411,1
13614,284,344,7
13615,542,403,5
13616,410,373,3
13617,803,368,2
13618,76,376,4
13619,1854,409,6
13620,147,362,8
13621,1040,374,0
13622,1626,410,1
13623,542,403,5
13624,413,373,3
13625,284,345,7
13626,76,376,4
13627,804,367,2
13628,1854,410,6
13629,148,362,8
13630,1040,375,0
13631,1627,411,1
13632,412,372,3
13633,542,405,5
13634,284,344,7
13635,804,368,2
13636,1854,410,6
13637,147,361,8
13638,75,376,4
13639,1039,374,0
13640,1627,411,1
13641,414,372,3
13642,542,404,5
13643,284,344,7
13644,75,376,4
13645,803,367,2
13646,147,362,8
13647,1854,408,6
13648,1039,375,0
13649,413,372,3
13650,1626,410,1
13651,284,344,7
13652,542,404,5
13653,76,376,4
13654,803,367,2
13655,146,361,4
13656,1854,410,6
13657,1039,374,0
13658,1626,409,1
13659,414,373,3
13660,542,404,5
13661,804,368,2
13662,76,376,4
13663,1854,411,6
13664,284,344,7
13665,147,361,8
13666,1039,375,0
13667,1626,410,1
13668,412,373,3
13669,543,404,5
13670,284,344,7
13671,77,378,4
13672,804,368,2
13673,1854,411,6
13674,148,362,8
13675,1039,374,0
13676,1626,410,1
13677,411,372,3
13678,542,403,5
13679,284,344,7
13680,76,377,4
13681,804,368,2
13682,1854,410,6
13683,147,361,8
13684,1039,374,0
13685,1626,410,1
13686,411,372,3
13687,284,343,7
13688,542,403,5
13689,76,376,4
13690,1854,410,6
13691,803,368,2
13692,147,361,8
13693,1039,375,0
13694,1626,410,1
13695,412,372,3
13696,804,368,2
13697,542,404,5
13698,284,343,7
13699,77,376,4
13700,147,361,8
13701,1854,409,6
13702,1039,375,0
13703,1626,410,1
13704,284,344,7
13705,542,405,5
13706,414,372,3
13707,804,368,2
13708,77,377,4
13709,1854,410,6
13710,147,362,8
13711,1039,374,0
13712,284,344,7
13713,1626,409,1
13714,542,404,5
13715,412,373,3
13716,147,361,8
13717,804,368,2
13718,77,376,4
13719,1854,411,6
13720,1040,375,0
13721,1626,410,1
13722,284,343,7
13723,541,403,5
13724,1854,409,6
13725,803,368,2
13726,410,373,3
13727,147,362,8
13728,76,378,4
13729,1040,374,0
13730,1626,410,1
13731,284,344,7
13732,415,373,3
13733,804,367,2
13734,538,403,5
13735,1854,410,6
13736,77,377,4
13737,147,362,8
13738,1039,375,0
13739,1625,410,1
13740,284,345,7
13741,541,404,5
13742,76,378,4
13743,804,368,2
13744,1854,410,6
13745,414,373,3
13746,147,361,8
13747,1039,375,0
13748,1627,410,1
13749,284,345,7
13750,803,367,2
13751,413,373,3
13752,541,404,5
13753,75,377,4
13754,1854,409,6
13755,148,362,8
13756,1040,375,0
13757,1626,410,1
13758,77,378,4
13759,804,368,2
13760,541,404,5
13761,285,345,7
13762,414,373,3
13763,1854,410,6
13764,147,361,8
13765,1040,375,0
13766,1626,410,1
13767,284,344,7
13768,76,377,4
13769,527,404,-1
13770,804,367,2
13771,412,373,3
13772,1854,410,6
13773,146,361,4
13774,1039,374,0
13775,1626,409,1
13776,284,343,7
13777,541,402,5
13778,75,378,4
13779,410,373,3
13780,1854,409,6
13781,804,368,2
13782,147,362,8
13783,1039,375,0
13784,1627,410,1
13785,413,373,3
13786,284,344,7
13787,804,368,2
13788,541,404,5
13789,76,377,4
13790,1854,409,6
13791,147,361,8
13792,1039,374,0
13793,1626,410,1
13794,284,344,7
13795,542,404,5
13796,412,373,3
13797,76,377,4
13798,804,368,2
13799,1854,410,6
13800,147,361,8
13801,1040,375,0
13802,1626,410,1
13803,284,344,7
13804,804,368,2
13805,542,403,5
13806,410,373,3
13807,76,376,4
13808,147,361,8
13809,1854,409,6
13810,1040,374,0
13811,1626,410,1
13812,284,344,7
13813,804,368,2
13814,542,403,5
13815,414,373,3
13816,76,376,4
13817,147,361,8
13818,1853,410,6
13819,1039,374,0
13820,1626,410,1
13821,414,373,3
13822,541,404,5
13823,76,376,4
13824,804,369,2
13825,284,344,7
13826,147,361,8
13827,1853,410,6
13828,1040,374,0
13829,1626,409,1
13830,284,344,7
13831,414,373,3
13832,542,404,5
13833,804,368,2
13834,76,379,4
13835,147,361,8
13836,1853,409,6
13837,1040,375,0
13838,1626,410,1
13839,284,344,7
13840,542,404,5
13841,413,373,3
13842,76,376,4
13843,804,368,2
13844,1854,410,6
13845,147,361,8
13846,1039,375,0
13847,430,374,3
13848,804,368,2
13849,460,855,-1
13850,1627,409,1
13851,325,162,-1
13852,146,361,4
13853,1854,410,6
13854,285,343,7
13855,76,379,4
13856,1040,375,0
13857,579,364,5
13858,804,367,2
13859,401,373,3
13860,1626,409,1
13861,76,376,4
13862,284,344,7
13863,1854,410,6
13864,147,361,8
13865,1039,374,0
13866,579,364,5
13867,804,368,2
13868,1626,409,1
13869,400,373,3
13870,284,344,7
13871,1854,410,6
13872,147,362,8
13873,76,378,4
13874,1038,374,0
13875,1327,396,9
13876,578,363,5
13877,804,367,2
13878,1627,409,1
13879,284,344,7
13880,401,373,3
13881,77,375,4
13882,1854,409,6
13883,147,362,8
13884,1038,375,0
13885,1329,396,9
13886,578,364,5
13887,804,367,2
13888,1626,410,1
13889,401,373,3
13890,284,344,7
13891,76,377,4
13892,1853,410,6
13893,147,361,8
13894,1037,374,0
13895,1333,396,9
13896,578,363,5
13897,804,368,2
13898,401,373,3
13899,1626,409,1
13900,284,344,7
13901,147,361,8
13902,75,377,4
13903,1854,410,6
13904,1038,374,0
13905,1328,396,9
13906,579,363,5
13907,804,367,2
13908,401,373,3
13909,1627,410,1
13910,284,344,7
13911,1854,410,6
13912,76,378,4
13913,147,361,8
13914,1038,374,0
13915,1328,396,9
13916,578,364,5
13917,804,368,2
13918,401,373,3
13919,1627,409,1
13920,284,344,7
13921,1853,410,6
13922,76,375,4
13923,147,361,8
13924,1328,396,9
13925,1038,374,0
13926,579,364,5
13927,804,367,2
13928,1627,409,1
13929,400,373,3
13930,284,343,7
13931,76,378,4
13932,1853,409,6
13933,146,361,4
13934,1038,374,0
13935,1327,396,9
13936,579,363,5
13937,804,367,2
13938,1626,409,1
13939,400,373,3
13940,285,343,7
13941,1853,410,6
13942,147,361,8
13943,76,376,4
13944,1326,396,9
13945,1038,374,0
13946,579,363,5
13947,804,367,2
13948,401,373,3
13949,1626,409,1
13950,284,343,7
13951,75,377,4
13952,146,361,4
13953,1854,408,6
13954,1038,374,0
13955,1326,396,9
13956,578,363,5
13957,804,367,2
13958,1626,409,1
13959,400,373,3
13960,285,343,7
13961,76,379,4
13962,1853,410,6
13963,147,361,8
13964,1038,374,0
13965,1327,395,9
13966,578,363,5
13967,804,368,2
13968,1626,409,1
13969,400,373,3
13970,284,343,7
13971,76,376,4
13972,1854,410,6
13973,147,361,8
13974,1038,375,0
13975,1327,396,9
13976,579,363,5
13977,1627,409,1
13978,805,368,2
13979,401,373,3
13980,284,343,7
13981,76,377,4
13982,147,361,8
13983,1853,410,6
13984,1038,374,0
13985,1327,396,9
13986,577,364,5
13987,803,367,2
13988,1624,409,1
13989,401,373,3
13990,284,343,7
13991,1854,410,6
13992,76,376,4
13993,147,361,8
13994,1038,374,0
13995,1327,396,9
13996,578,363,5
13997,804,368,2
13998,1626,409,1
13999,401,373,3
14000,284,343,7
14001,76,376,4
14002,148,361,8
14003,1854,410,6
14004,1038,374,0
14005,1327,396,9
14006,579,363,5
14007,1626,409,1
14008,804,367,2
14009,401,372,3
14010,284,344,7
14011,77,376,4
14012,1853,409,6
14013,146,361,4
14014,1326,396,9
14015,1037,374,0
14016,578,363,5
14017,804,368,2
14018,1627,410,1
14019,401,373,3
14020,284,344,7
14021,75,375,4
14022,1853,411,6
14023,148,361,8
14024,1327,396,9
