ID,x_cen,y_cen,Cluster
1601,1683,243,2
1602,632,277,0
1603,367,323,1
1604,942,259,6
1605,38,248,3
1606,205,314,4
1607,156,342,4
1608,1277,287,5
1609,1684,243,2
1610,632,278,0
1611,364,322,1
1612,942,259,6
1613,39,248,3
1614,205,313,4
1615,1276,287,5
1616,1684,243,2
1617,354,323,1
1618,631,278,0
1619,942,259,6
1620,206,313,4
1621,38,247,3
1622,1276,287,5
1623,1684,243,2
1624,632,277,0
1625,364,322,1
1626,942,259,6
1627,205,312,4
1628,39,248,3
1629,1277,287,5
1630,1683,243,2
1631,364,322,1
1632,631,277,0
1633,941,258,6
1634,39,248,3
1635,205,313,4
1636,156,342,4
1637,1276,287,5
1638,1683,243,2
1639,365,323,1
1640,631,278,0
1641,941,258,6
1642,38,248,3
1643,205,313,4
1644,365,323,1
1645,630,278,0
1646,1683,243,2
1647,944,259,6
1648,205,312,4
1649,39,247,3
1650,361,322,1
1651,1683,243,2
1652,630,278,0
1653,204,313,4
1654,38,248,3
1655,944,259,6
1656,368,323,1
1657,629,278,0
1658,1683,243,2
1659,944,259,6
1660,38,248,3
1661,205,313,4
1662,367,323,1
1663,1682,244,2
1664,628,278,0
1665,944,259,6
1666,205,313,4
1667,38,249,3
1668,365,323,1
1669,626,279,0
1670,944,260,6
1671,1682,244,2
1672,38,249,3
1673,204,313,4
1674,365,324,1
1675,631,279,0
1676,944,260,6
1677,1683,244,2
1678,39,249,3
1679,205,313,4
1680,359,323,1
1681,633,278,0
1682,1683,244,2
1683,945,260,6
1684,205,313,4
1685,38,248,3
1686,366,323,1
1687,633,279,0
1688,1682,244,2
1689,945,260,6
1690,39,249,3
1691,205,313,4
1692,367,323,1
1693,1682,243,2
1694,632,278,0
1695,945,259,6
1696,39,250,3
1697,206,314,4
1698,370,324,1
1699,632,278,0
1700,945,260,6
1701,37,249,3
1702,1683,243,2
1703,205,314,4
1704,364,323,1
1705,631,278,0
1706,944,259,6
1707,1683,243,2
1708,38,249,3
1709,368,322,1
1710,631,278,0
1711,1683,243,2
1712,944,259,6
1713,40,249,3
1714,1683,243,2
1715,630,277,0
1716,364,321,1
1717,943,259,6
1718,39,248,3
1719,393,321,1
1720,1682,243,2
1721,944,258,6
1722,392,321,1
1723,1682,244,2
1724,944,259,6
1725,39,249,3
1726,393,323,1
1727,1682,244,2
1728,945,260,6
1729,39,250,3
1730,392,326,1
1731,1683,245,2
1732,945,261,6
1733,40,253,3
1734,392,325,1
1735,1682,245,2
1736,944,261,6
1737,39,251,3
1738,392,326,1
1739,1682,246,2
1740,944,262,6
1741,39,251,3
1742,392,326,1
1743,1682,246,2
1744,944,262,6
1745,38,252,3
1746,391,326,1
1747,1682,245,2
1748,944,261,6
1749,39,251,3
1750,392,327,1
1751,945,260,6
1752,39,252,3
1753,392,329,1
1754,944,261,6
1755,37,253,3
1756,392,329,1
1757,38,252,3
1758,944,261,6
1759,392,328,1
1760,37,252,3
1761,944,261,6
1762,392,327,1
1763,944,260,6
1764,39,250,3
1765,392,326,1
1766,39,251,3
1767,944,259,6
1768,392,327,1
1769,945,260,6
1770,50,251,3
1771,944,260,6
1772,38,252,3
1773,944,259,6
1774,39,250,3
1775,944,259,6
1776,50,249,3
1777,944,259,6
1778,39,249,3
1779,944,259,6
1780,39,249,3
1781,945,258,6
1782,48,249,3
1783,944,259,6
1784,40,250,3
1785,944,258,6
1786,40,249,3
1787,944,259,6
1788,48,250,3
1789,39,249,3
1790,944,259,6
1791,944,259,6
1792,49,249,3
1793,943,259,6
1794,50,249,3
1795,944,259,6
1796,49,250,3
1797,944,259,6
1798,38,250,3
1799,944,259,6
1800,39,251,3
1801,944,260,6
1802,50,251,3
1803,945,260,6
1804,50,253,3
1805,40,252,3
1806,945,261,6
1807,945,261,6
1808,38,253,3
1809,946,262,6
1810,52,252,3
1811,51,252,3
1812,945,261,6
1813,944,261,6
1814,38,253,3
1815,946,262,6
1816,51,251,3
1817,39,254,3
1818,945,262,6
1819,946,264,6
1820,53,253,3
1821,945,263,6
1822,53,254,3
1823,39,254,3
1824,945,262,6
1825,945,261,6
1826,50,253,3
1827,944,260,6
1828,52,251,3
1829,945,262,6
1830,53,253,3
1831,945,263,6
1832,53,253,3
1833,384,297,1
1834,945,262,6
1835,52,253,3
1836,402,296,1
1837,945,262,6
1838,40,254,3
1839,401,297,1
1840,945,262,6
1841,39,254,3
1842,401,296,1
1843,945,262,6
1844,39,255,3
1845,401,297,1
1846,944,262,6
1847,39,253,3
1848,400,296,1
1849,946,261,6
1850,39,253,3
1851,401,296,1
1852,946,261,6
1853,39,252,3
1854,401,298,1
1855,946,262,6
1856,50,253,3
1857,401,297,1
1858,946,262,6
1859,40,253,3
1860,399,297,1
1861,944,261,6
1862,40,252,3
1863,400,297,1
1864,945,263,6
1865,38,253,3
1866,402,298,1
1867,39,253,3
1868,401,298,1
1869,39,253,3
1870,401,296,1
1871,38,252,3
1872,401,294,1
1873,38,253,3
1874,401,295,1
1875,39,253,3
1876,401,296,1
1877,38,253,3
1878,401,297,1
1879,38,253,3
1880,402,297,1
1881,39,254,3
1882,401,298,1
1883,39,254,3
1884,401,296,1
1885,39,253,3
1886,400,294,1
1887,39,251,3
1888,401,293,1
1889,39,250,3
1890,401,293,1
1891,39,249,3
1892,400,293,1
1893,49,249,3
1894,400,292,1
1895,39,249,3
1896,400,292,1
1897,39,249,3
1898,400,293,1
1899,46,249,3
1900,399,292,1
1901,39,250,3
1902,400,292,1
1903,39,250,3
1904,401,293,1
1905,44,251,3
1906,401,294,1
1907,50,250,3
1908,401,294,1
1909,40,250,3
1910,400,293,1
1911,40,249,3
1912,401,293,1
1913,49,251,3
1914,400,294,1
1915,39,250,3
1916,400,294,1
1917,49,249,3
1918,400,294,1
1919,46,249,3
1920,400,294,1
1921,39,250,3
1922,400,294,1
1923,51,249,3
1924,400,295,1
1925,46,251,3
1926,400,295,1
1927,39,251,3
1928,400,294,1
1929,50,251,3
1930,400,294,1
1931,38,252,3
1932,400,294,1
1933,49,249,3
1934,400,294,1
1935,39,250,3
1936,400,294,1
1937,39,249,3
1938,400,294,1
1939,47,248,3
1940,400,294,1
1941,47,248,3
1942,400,293,1
1943,39,249,3
1944,400,293,1
1945,39,248,3
1946,401,293,1
1947,49,249,3
1948,401,292,1
1949,39,249,3
1950,402,292,1
1951,39,249,3
1952,401,293,1
1953,39,249,3
1954,401,293,1
1955,50,248,3
1956,401,293,1
1957,39,249,3
1958,401,294,1
1959,39,249,3
1960,401,294,1
1961,44,249,3
1962,400,293,1
1963,49,250,3
1964,401,294,1
1965,951,268,6
1966,49,251,3
1967,401,294,1
1968,955,268,6
1969,51,251,3
1970,401,294,1
1971,951,266,6
1972,40,251,3
1973,951,266,6
1974,401,294,1
1975,51,251,3
1976,400,295,1
1977,951,266,6
1978,51,251,3
1979,401,295,1
1980,951,265,6
1981,51,250,3
1982,951,266,6
1983,401,294,1
1984,38,251,3
1985,400,293,1
1986,951,266,6
1987,50,250,3
1988,951,265,6
1989,400,294,1
1990,49,250,3
1991,401,293,1
1992,951,265,6
1993,39,250,3
1994,400,293,1
1995,951,264,6
1996,40,249,3
1997,400,295,1
1998,951,266,6
1999,50,251,3
2000,951,266,6
2001,402,294,1
2002,41,251,3
2003,402,297,1
2004,952,269,6
2005,49,253,3
2006,952,271,6
2007,402,298,1
2008,51,254,3
2009,402,299,1
2010,952,272,6
2011,43,254,3
2012,951,271,6
2013,402,298,1
2014,46,254,3
2015,402,297,1
2016,952,268,6
2017,51,253,3
2018,402,295,1
2019,952,267,6
2020,50,254,3
2021,402,298,1
2022,951,269,6
2023,49,254,3
2024,401,298,1
2025,952,270,6
2026,49,254,3
2027,402,298,1
2028,952,271,6
2029,40,254,3
2030,952,271,6
2031,401,300,1
2032,39,255,3
2033,952,272,6
2034,401,299,1
2035,38,254,3
2036,401,300,1
2037,952,271,6
2038,44,254,3
2039,401,299,1
2040,952,271,6
2041,47,255,3
2042,952,271,6
2043,402,300,1
2044,39,256,3
2045,402,300,1
2046,952,272,6
2047,40,257,3
2048,952,271,6
2049,402,299,1
2050,51,255,3
2051,401,299,1
2052,951,271,6
2053,44,254,3
2054,952,271,6
2055,402,299,1
2056,51,255,3
2057,952,268,6
2058,401,297,1
2059,50,253,3
2060,400,295,1
2061,951,266,6
2062,49,251,3
2063,401,294,1
2064,952,266,6
2065,49,252,3
2066,401,298,1
2067,952,269,6
2068,38,253,3
2069,402,299,1
2070,952,270,6
2071,38,255,3
2072,402,295,1
2073,952,268,6
2074,113,733,-1
2075,40,253,3
2076,402,297,1
2077,952,269,6
2078,103,348,3
2079,951,269,6
2080,402,297,1
2081,103,350,3
2082,401,296,1
2083,952,267,6
2084,105,349,3
2085,951,266,6
2086,401,295,1
2087,104,348,3
2088,951,266,6
2089,400,295,1
2090,105,351,3
2091,951,266,6
2092,400,294,1
2093,105,347,3
2094,952,266,6
2095,400,295,1
2096,105,286,3
2097,952,268,6
2098,401,296,1
2099,104,351,3
2100,400,296,1
2101,952,267,6
2102,105,348,3
2103,400,295,1
2104,952,266,6
2105,104,346,3
2106,951,266,6
2107,401,295,1
2108,104,344,3
2109,401,294,1
2110,952,267,6
2111,104,345,3
2112,401,295,1
2113,952,266,6
2114,104,346,3
2115,400,295,1
2116,952,266,6
2117,104,306,3
2118,952,266,6
2119,400,295,1
2120,104,306,3
2121,951,267,6
2122,399,295,1
2123,104,345,3
2124,952,268,6
2125,402,296,1
2126,104,344,3
2127,952,267,6
2128,401,296,1
2129,104,346,3
2130,952,268,6
2131,407,296,1
2132,53,352,3
2133,403,298,1
2134,952,270,6
2135,51,255,3
2136,403,298,1
2137,952,270,6
2138,51,255,3
2139,403,299,1
2140,953,271,6
2141,52,254,3
2142,403,298,1
2143,952,270,6
2144,40,257,3
2145,402,299,1
2146,953,270,6
2147,44,256,3
2148,952,271,6
2149,403,299,1
2150,40,256,3
2151,953,272,6
2152,403,299,1
2153,44,255,3
2154,403,299,1
2155,952,272,6
2156,52,255,3
2157,954,272,6
2158,403,301,1
2159,51,256,3
2160,954,271,6
2161,403,301,1
2162,41,256,3
2163,953,272,6
2164,402,299,1
2165,52,255,3
2166,954,272,6
2167,402,301,1
2168,39,255,3
2169,954,272,6
2170,405,302,1
2171,1672,246,2
2172,39,256,3
2173,954,273,6
2174,406,303,1
2175,40,258,3
2176,1672,247,2
2177,405,302,1
2178,954,278,6
2179,1671,247,2
2180,40,257,3
2181,404,302,1
2182,954,278,6
2183,40,258,3
2184,1670,248,2
2185,403,301,1
2186,954,277,6
2187,39,258,3
2188,1670,248,2
2189,954,274,6
2190,403,300,1
2191,39,257,3
2192,1670,247,2
2193,953,273,6
2194,402,301,1
2195,1670,246,2
2196,39,255,3
2197,953,273,6
2198,402,300,1
2199,38,256,3
2200,1669,246,2
2201,952,271,6
2202,402,298,1
2203,1669,246,2
2204,40,253,3
2205,401,298,1
2206,952,272,6
2207,1669,245,2
2208,38,252,3
2209,401,297,1
2210,174,314,4
2211,952,268,6
2212,1669,244,2
2213,40,252,3
2214,400,297,1
2215,175,313,4
2216,952,268,6
2217,1669,244,2
2218,48,251,3
2219,401,296,1
2220,951,267,6
2221,174,313,4
2222,1669,244,2
2223,41,250,3
2224,400,296,1
2225,175,313,4
2226,951,267,6
2227,1669,244,2
2228,39,250,3
2229,950,267,6
2230,401,295,1
2231,1669,244,2
2232,174,313,4
2233,39,250,3
2234,400,294,1
2235,1668,244,2
2236,174,313,4
2237,950,267,6
2238,38,249,3
2239,951,267,6
2240,401,295,1
2241,174,313,4
2242,1668,244,2
2243,43,251,3
2244,400,295,1
2245,951,266,6
2246,175,313,4
2247,1668,244,2
2248,38,250,3
2249,951,266,6
2250,401,295,1
2251,174,312,4
2252,1668,244,2
2253,39,250,3
2254,951,266,6
2255,401,295,1
2256,1668,244,2
2257,175,312,4
2258,38,250,3
2259,951,266,6
2260,400,295,1
2261,174,312,4
2262,1668,244,2
2263,40,250,3
2264,951,266,6
2265,401,295,1
2266,175,312,4
2267,1668,244,2
2268,39,249,3
2269,951,267,6
2270,401,295,1
2271,173,312,4
2272,73,336,3
2273,1668,243,2
2274,951,266,6
2275,400,296,1
2276,173,312,4
2277,1668,244,2
2278,74,336,3
2279,400,296,1
2280,951,267,6
2281,173,312,4
2282,74,333,3
2283,1669,244,2
2284,401,296,1
2285,173,312,4
2286,951,267,6
2287,74,334,3
2288,1668,244,2
2289,951,266,6
2290,401,295,1
2291,173,312,4
2292,1668,244,2
2293,74,334,3
2294,952,270,6
2295,401,297,1
2296,174,314,4
2297,74,336,3
2298,1668,245,2
2299,952,271,6
2300,402,299,1
2301,175,316,4
2302,74,340,3
2303,1669,246,2
2304,953,273,6
2305,402,300,1
2306,175,317,4
2307,74,340,3
2308,1670,246,2
2309,954,272,6
2310,175,316,4
2311,402,299,1
2312,74,340,3
2313,1670,246,2
2314,402,300,1
2315,952,272,6
2316,176,317,4
2317,74,340,3
2318,1670,246,2
2319,953,272,6
2320,401,300,1
2321,176,317,4
2322,74,339,3
2323,1669,246,2
2324,1535,895,-1
2325,952,274,6
2326,402,300,1
2327,177,318,4
2328,74,338,3
2329,1670,247,2
2330,1302,280,5
2331,952,273,6
2332,176,318,4
2333,401,300,1
2334,74,340,3
2335,1670,246,2
2336,1306,278,5
2337,954,272,6
2338,176,318,4
2339,401,300,1
2340,1670,247,2
2341,74,341,3
2342,1307,278,5
2343,951,273,6
2344,176,317,4
2345,401,300,1
2346,74,339,3
2347,1670,246,2
2348,1311,278,5
2349,952,273,6
2350,175,318,4
2351,402,300,1
2352,74,338,3
2353,1675,246,2
2354,1306,278,5
2355,952,273,6
2356,176,318,4
2357,401,300,1
2358,1670,246,2
2359,74,338,3
2360,1305,278,5
2361,951,273,6
2362,401,300,1
2363,176,318,4
2364,1671,246,2
2365,74,337,3
2366,1307,278,5
2367,953,273,6
2368,176,318,4
2369,1671,246,2
2370,402,300,1
2371,73,339,3
2372,1304,277,5
2373,952,272,6
2374,176,317,4
2375,1670,246,2
2376,402,300,1
2377,74,340,3
2378,1303,277,5
2379,951,271,6
2380,401,299,1
2381,175,316,4
2382,1670,246,2
2383,74,339,3
2384,1305,276,5
2385,951,268,6
2386,401,297,1
2387,1670,245,2
2388,174,314,4
2389,73,336,3
2390,1303,275,5
2391,950,267,6
2392,401,297,1
2393,1669,244,2
2394,174,313,4
2395,73,336,3
2396,1303,275,5
2397,951,268,6
2398,201,312,4
2399,1669,245,2
2400,74,337,3
2401,1302,276,5
2402,950,270,6
2403,200,314,4
2404,1669,245,2
2405,73,337,3
2406,1302,276,5
2407,200,313,4
2408,951,270,6
2409,73,338,3
2410,1669,245,2
2411,1302,277,5
2412,950,272,6
2413,200,314,4
2414,1669,245,2
2415,74,339,3
2416,1302,277,5
2417,952,273,6
2418,200,314,4
2419,1669,245,2
2420,74,335,3
2421,1304,277,5
2422,951,271,6
2423,201,315,4
2424,73,336,3
2425,1669,246,2
2426,1304,276,5
2427,950,269,6
2428,201,313,4
2429,1670,244,2
2430,73,335,3
2431,1304,276,5
2432,201,313,4
2433,951,269,6
2434,1669,244,2
2435,73,332,3
2436,1304,274,5
2437,200,312,4
2438,950,268,6
2439,1669,244,2
2440,73,333,3
2441,1303,276,5
2442,950,269,6
2443,200,313,4
2444,1669,245,2
2445,73,338,3
2446,1305,276,5
2447,202,312,4
2448,950,268,6
2449,1669,244,2
2450,74,333,3
2451,1306,275,5
2452,1669,244,2
2453,200,312,4
2454,950,268,6
2455,73,334,3
2456,1305,275,5
2457,200,312,4
2458,950,267,6
2459,1669,244,2
2460,73,334,3
2461,1304,275,5
2462,950,268,6
2463,200,312,4
2464,1669,244,2
2465,73,335,3
2466,30,203,3
2467,1303,275,5
2468,950,268,6
2469,200,312,4
2470,1669,245,2
2471,73,333,3
2472,1302,276,5
2473,950,269,6
2474,199,312,4
2475,1669,244,2
2476,72,333,3
2477,1303,276,5
2478,950,269,6
2479,1669,245,2
2480,201,313,4
2481,73,332,3
2482,1303,276,5
2483,950,268,6
2484,201,312,4
2485,1669,244,2
2486,74,330,3
2487,1304,275,5
2488,200,311,4
2489,950,268,6
2490,1669,244,2
2491,73,333,3
2492,1306,276,5
2493,201,312,4
2494,950,267,6
2495,1669,244,2
2496,73,330,3
2497,30,203,3
2498,1305,275,5
2499,200,312,4
2500,950,268,6
2501,1669,244,2
2502,73,329,3
2503,1303,275,5
2504,951,269,6
2505,200,312,4
2506,1669,244,2
2507,72,330,3
2508,29,210,3
2509,1302,275,5
2510,200,313,4
2511,1669,244,2
2512,950,269,6
2513,73,362,3
2514,1304,275,5
2515,951,267,6
2516,1669,244,2
2517,201,312,4
2518,74,329,3
2519,1305,275,5
2520,950,266,6
2521,1669,244,2
2522,201,312,4
2523,73,334,3
2524,950,267,6
2525,1303,275,5
2526,1669,244,2
2527,200,312,4
2528,73,330,3
2529,1304,275,5
2530,950,267,6
2531,1669,244,2
2532,200,311,4
2533,73,329,3
2534,30,201,3
2535,950,267,6
2536,1303,275,5
2537,201,311,4
2538,1669,244,2
2539,73,329,3
2540,1303,274,5
2541,950,267,6
2542,201,312,4
2543,1669,244,2
2544,73,328,3
2545,1306,275,5
2546,950,266,6
2547,1669,244,2
2548,201,311,4
2549,74,328,3
2550,30,203,3
2551,950,266,6
2552,1305,275,5
2553,201,311,4
2554,1670,244,2
2555,74,331,3
2556,950,266,6
2557,1305,275,5
2558,1669,244,2
2559,200,311,4
2560,73,330,3
2561,1305,275,5
2562,950,266,6
2563,1669,244,2
2564,201,311,4
2565,73,329,3
2566,1306,274,5
2567,950,267,6
2568,1669,244,2
2569,200,311,4
2570,73,328,3
2571,1305,274,5
2572,949,266,6
2573,200,311,4
2574,1669,244,2
2575,73,330,3
2576,1305,274,5
2577,949,266,6
2578,200,310,4
2579,1669,244,2
2580,74,328,3
2581,1306,274,5
2582,950,266,6
2583,1669,244,2
2584,200,311,4
2585,74,328,3
2586,1303,275,5
2587,950,266,6
2588,1669,244,2
2589,200,311,4
2590,74,329,3
2591,1305,274,5
2592,950,266,6
2593,200,311,4
2594,1668,244,2
2595,74,330,3
2596,1307,274,5
2597,950,267,6
2598,201,311,4
2599,1669,244,2
2600,74,329,3
2601,1308,274,5
2602,1669,243,2
2603,200,311,4
2604,74,329,3
2605,1306,275,5
2606,200,310,4
2607,1669,243,2
2608,74,330,3
2609,1304,274,5
2610,1669,244,2
2611,201,311,4
2612,74,330,3
2613,1305,274,5
2614,1669,243,2
2615,201,311,4
2616,75,329,3
2617,1306,274,5
2618,1669,243,2
2619,201,311,4
2620,74,330,3
2621,1304,274,5
2622,1668,243,2
2623,200,311,4
2624,74,331,3
2625,1304,274,5
2626,201,311,4
2627,1669,244,2
2628,74,330,3
2629,1305,274,5
2630,1668,243,2
2631,201,311,4
2632,74,330,3
2633,1305,274,5
2634,1669,243,2
2635,201,311,4
2636,74,330,3
2637,1304,274,5
2638,1669,243,2
2639,201,311,4
2640,73,329,3
2641,1307,274,5
2642,1669,243,2
2643,200,311,4
2644,73,329,3
2645,1304,275,5
2646,1668,243,2
2647,201,311,4
2648,74,331,3
2649,1307,274,5
2650,1668,243,2
2651,201,311,4
2652,73,329,3
2653,1304,274,5
2654,1669,243,2
2655,200,311,4
2656,73,330,3
2657,1308,274,5
2658,1669,243,2
2659,200,312,4
2660,74,330,3
2661,1303,274,5
2662,1669,243,2
2663,201,312,4
2664,74,330,3
2665,1305,274,5
2666,202,311,4
2667,1668,243,2
2668,74,330,3
2669,1307,274,5
2670,200,311,4
2671,1669,243,2
2672,74,330,3
2673,1304,274,5
2674,1669,243,2
2675,201,312,4
2676,74,330,3
2677,1305,274,5
2678,1669,243,2
2679,201,311,4
2680,73,331,3
2681,1305,274,5
2682,1669,244,2
2683,201,312,4
2684,73,329,3
2685,201,312,4
2686,1669,243,2
2687,73,330,3
2688,30,204,3
2689,200,311,4
2690,1668,243,2
2691,73,330,3
2692,200,311,4
2693,1668,243,2
2694,73,330,3
2695,30,204,3
2696,201,311,4
2697,73,331,3
2698,1668,243,2
2699,200,311,4
2700,73,330,3
2701,1668,243,2
2702,201,312,4
2703,74,329,3
2704,1669,243,2
2705,31,204,3
2706,201,312,4
2707,74,330,3
2708,1669,243,2
2709,30,204,3
2710,201,311,4
2711,74,331,3
2712,1669,243,2
2713,201,311,4
2714,74,330,3
2715,1668,243,2
2716,32,202,3
2717,201,311,4
2718,1668,244,2
2719,75,330,3
2720,201,311,4
2721,1668,244,2
2722,74,330,3
2723,201,311,4
2724,74,330,3
2725,1669,243,2
2726,201,311,4
2727,73,330,3
2728,1669,243,2
2729,201,311,4
2730,73,330,3
2731,1669,243,2
2732,202,311,4
2733,73,328,3
2734,1668,243,2
2735,30,203,3
2736,201,311,4
2737,73,330,3
2738,1669,243,2
2739,201,312,4
2740,1668,243,2
2741,74,330,3
2742,200,311,4
2743,1668,243,2
2744,73,330,3
2745,201,311,4
2746,73,329,3
2747,1669,243,2
2748,31,204,3
2749,201,312,4
2750,73,330,3
2751,1669,243,2
2752,201,311,4
2753,73,330,3
2754,1669,243,2
2755,30,204,3
2756,201,311,4
2757,73,330,3
2758,1669,243,2
2759,31,204,3
2760,201,311,4
2761,73,329,3
2762,1669,243,2
2763,201,311,4
2764,1668,243,2
2765,74,329,3
2766,201,311,4
2767,74,331,3
2768,1669,243,2
2769,201,311,4
2770,74,330,3
2771,1669,243,2
2772,31,203,3
2773,201,312,4
2774,74,331,3
2775,1668,243,2
2776,201,311,4
2777,74,330,3
2778,1668,244,2
2779,201,311,4
2780,74,329,3
2781,1668,243,2
2782,202,312,4
2783,74,330,3
2784,1688,244,2
2785,202,311,4
2786,1668,243,2
2787,74,330,3
2788,201,311,4
2789,74,330,3
2790,1669,244,2
2791,32,206,3
2792,201,311,4
2793,74,330,3
2794,1668,244,2
2795,201,312,4
2796,74,330,3
2797,1669,244,2
2798,589,383,-1
2799,202,311,4
2800,73,330,3
2801,1668,244,2
2802,201,311,4
2803,589,382,-1
2804,74,330,3
2805,1669,244,2
2806,201,311,4
2807,589,381,-1
2808,74,330,3
2809,1668,243,2
2810,201,311,4
2811,588,385,-1
2812,74,330,3
2813,1668,243,2
2814,202,312,4
2815,589,382,-1
2816,74,330,3
2817,1668,243,2
2818,1908,212,-1
2819,589,382,-1
2820,202,311,4
2821,1668,243,2
2822,74,330,3
2823,201,311,4
2824,590,383,-1
2825,74,331,3
2826,1668,243,2
2827,202,312,4
2828,589,382,-1
2829,73,330,3
2830,1668,243,2
2831,201,312,4
2832,589,383,-1
2833,74,330,3
2834,1668,244,2
2835,201,312,4
2836,589,383,-1
2837,74,331,3
2838,1668,243,2
2839,201,312,4
2840,589,385,-1
2841,1668,243,2
2842,74,330,3
2843,201,311,4
2844,589,386,-1
2845,73,331,3
2846,1668,243,2
2847,201,312,4
2848,589,386,-1
2849,1668,243,2
2850,74,329,3
2851,201,311,4
2852,590,388,-1
2853,1668,243,2
2854,74,329,3
2855,200,312,4
2856,589,386,-1
2857,1668,243,2
2858,73,328,3
2859,200,312,4
2860,589,382,-1
2861,1667,244,2
2862,73,328,3
2863,201,311,4
2864,1668,243,2
2865,589,385,-1
2866,73,328,3
2867,200,312,4
2868,1668,244,2
