ID,x1,y1,x2,y2,x3,y3,x4,y4,x_centroide,y_centroide,fecha_hora,nom_img,camara,posicion_camara
221,0,245,0,504,195,504,195,245,97,375,2023-06-21 14-40-51,IMGP2_2023-06-21_14-40-51,cam2,p2
222,430,225,430,510,782,510,782,225,606,367,2023-06-21 14-50-52,IMGP2_2023-06-21_14-50-52,cam2,p2
223,0,245,0,504,194,504,194,245,97,375,2023-06-21 14-50-52,IMGP2_2023-06-21_14-50-52,cam2,p2
224,432,224,432,510,780,510,780,224,606,367,2023-06-21 15-00-52,IMGP2_2023-06-21_15-00-52,cam2,p2
225,0,244,0,505,194,505,194,244,97,375,2023-06-21 15-00-52,IMGP2_2023-06-21_15-00-52,cam2,p2
226,808,164,808,569,1235,569,1235,164,1021,366,2023-06-21 15-10-52,IMGP2_2023-06-21_15-10-52,cam2,p2
227,431,223,431,508,780,508,780,223,605,366,2023-06-21 15-10-52,IMGP2_2023-06-21_15-10-52,cam2,p2
228,0,244,0,503,195,503,195,244,97,374,2023-06-21 15-10-52,IMGP2_2023-06-21_15-10-52,cam2,p2
229,808,164,808,569,1234,569,1234,164,1021,367,2023-06-21 15-20-52,IMGP2_2023-06-21_15-20-52,cam2,p2
230,431,223,431,508,780,508,780,223,606,366,2023-06-21 15-20-52,IMGP2_2023-06-21_15-20-52,cam2,p2
231,0,244,0,504,194,504,194,244,97,374,2023-06-21 15-20-52,IMGP2_2023-06-21_15-20-52,cam2,p2
232,1763,128,1763,681,1919,681,1919,128,1841,405,2023-06-21 15-20-52,IMGP2_2023-06-21_15-20-52,cam2,p2
233,807,163,807,568,1234,568,1234,163,1021,366,2023-06-21 15-30-52,IMGP2_2023-06-21_15-30-52,cam2,p2
234,0,244,0,504,195,504,195,244,97,374,2023-06-21 15-30-52,IMGP2_2023-06-21_15-30-52,cam2,p2
235,431,223,431,503,780,503,780,223,605,363,2023-06-21 15-30-52,IMGP2_2023-06-21_15-30-52,cam2,p2
236,808,164,808,569,1234,569,1234,164,1021,367,2023-06-21 15-40-52,IMGP2_2023-06-21_15-40-52,cam2,p2
237,429,223,429,508,780,508,780,223,605,366,2023-06-21 15-40-52,IMGP2_2023-06-21_15-40-52,cam2,p2
238,0,244,0,504,196,504,196,244,98,374,2023-06-21 15-40-52,IMGP2_2023-06-21_15-40-52,cam2,p2
239,277,196,277,495,590,495,590,196,433,345,2023-06-21 15-40-52,IMGP2_2023-06-21_15-40-52,cam2,p2
240,807,164,807,569,1235,569,1235,164,1021,366,2023-06-21 15-50-52,IMGP2_2023-06-21_15-50-52,cam2,p2
241,429,223,429,509,781,509,781,223,605,366,2023-06-21 15-50-52,IMGP2_2023-06-21_15-50-52,cam2,p2
242,0,243,0,501,194,501,194,243,97,372,2023-06-21 15-50-52,IMGP2_2023-06-21_15-50-52,cam2,p2
243,123,227,123,518,406,518,406,227,265,372,2023-06-21 15-50-52,IMGP2_2023-06-21_15-50-52,cam2,p2
244,278,196,278,495,588,495,588,196,433,345,2023-06-21 15-50-52,IMGP2_2023-06-21_15-50-52,cam2,p2
245,1803,219,1803,665,1919,665,1919,219,1861,442,2023-06-21 15-50-52,IMGP2_2023-06-21_15-50-52,cam2,p2
246,807,165,807,569,1234,569,1234,165,1021,367,2023-06-21 16-00-52,IMGP2_2023-06-21_16-00-52,cam2,p2
247,429,223,429,509,779,509,779,223,604,366,2023-06-21 16-00-52,IMGP2_2023-06-21_16-00-52,cam2,p2
248,0,244,0,503,193,503,193,244,96,374,2023-06-21 16-00-52,IMGP2_2023-06-21_16-00-52,cam2,p2
249,1418,141,1418,623,1843,623,1843,141,1630,382,2023-06-21 16-00-52,IMGP2_2023-06-21_16-00-52,cam2,p2
250,124,227,124,518,407,518,407,227,265,372,2023-06-21 16-00-52,IMGP2_2023-06-21_16-00-52,cam2,p2
251,277,195,277,495,590,495,590,195,433,345,2023-06-21 16-00-52,IMGP2_2023-06-21_16-00-52,cam2,p2
252,1802,217,1802,664,1919,664,1919,217,1861,440,2023-06-21 16-00-52,IMGP2_2023-06-21_16-00-52,cam2,p2
253,808,164,808,569,1234,569,1234,164,1021,366,2023-06-21 16-10-52,IMGP2_2023-06-21_16-10-52,cam2,p2
254,429,223,429,508,780,508,780,223,604,366,2023-06-21 16-10-52,IMGP2_2023-06-21_16-10-52,cam2,p2
255,0,244,0,503,194,503,194,244,97,373,2023-06-21 16-10-52,IMGP2_2023-06-21_16-10-52,cam2,p2
256,1417,141,1417,622,1842,622,1842,141,1630,381,2023-06-21 16-10-52,IMGP2_2023-06-21_16-10-52,cam2,p2
257,278,196,278,495,590,495,590,196,434,345,2023-06-21 16-10-52,IMGP2_2023-06-21_16-10-52,cam2,p2
258,123,226,123,517,407,517,407,226,265,372,2023-06-21 16-10-52,IMGP2_2023-06-21_16-10-52,cam2,p2
259,1802,216,1802,662,1919,662,1919,216,1861,439,2023-06-21 16-10-52,IMGP2_2023-06-21_16-10-52,cam2,p2
260,807,164,807,569,1234,569,1234,164,1020,366,2023-06-21 16-20-52,IMGP2_2023-06-21_16-20-52,cam2,p2
261,429,223,429,508,781,508,781,223,605,365,2023-06-21 16-20-52,IMGP2_2023-06-21_16-20-52,cam2,p2
262,0,243,0,502,193,502,193,243,96,372,2023-06-21 16-20-52,IMGP2_2023-06-21_16-20-52,cam2,p2
263,123,226,123,516,406,516,406,226,265,371,2023-06-21 16-20-52,IMGP2_2023-06-21_16-20-52,cam2,p2
264,1417,140,1417,622,1841,622,1841,140,1629,381,2023-06-21 16-20-52,IMGP2_2023-06-21_16-20-52,cam2,p2
265,277,195,277,494,588,494,588,195,433,345,2023-06-21 16-20-52,IMGP2_2023-06-21_16-20-52,cam2,p2
266,1802,216,1802,663,1919,663,1919,216,1860,439,2023-06-21 16-20-52,IMGP2_2023-06-21_16-20-52,cam2,p2
267,808,166,808,572,1236,572,1236,166,1022,369,2023-06-21 16-30-52,IMGP2_2023-06-21_16-30-52,cam2,p2
268,430,226,430,511,781,511,781,226,605,368,2023-06-21 16-30-52,IMGP2_2023-06-21_16-30-52,cam2,p2
269,0,246,0,505,193,505,193,246,97,376,2023-06-21 16-30-52,IMGP2_2023-06-21_16-30-52,cam2,p2
270,1419,143,1419,625,1845,625,1845,143,1632,384,2023-06-21 16-30-52,IMGP2_2023-06-21_16-30-52,cam2,p2
271,125,230,125,521,407,521,407,230,266,375,2023-06-21 16-30-52,IMGP2_2023-06-21_16-30-52,cam2,p2
272,279,198,279,498,590,498,590,198,435,348,2023-06-21 16-30-52,IMGP2_2023-06-21_16-30-52,cam2,p2
273,1803,223,1803,665,1919,665,1919,223,1861,444,2023-06-21 16-30-52,IMGP2_2023-06-21_16-30-52,cam2,p2
274,807,165,807,570,1235,570,1235,165,1021,367,2023-06-21 16-40-52,IMGP2_2023-06-21_16-40-52,cam2,p2
275,429,224,429,509,780,509,780,224,604,366,2023-06-21 16-40-52,IMGP2_2023-06-21_16-40-52,cam2,p2
276,0,244,0,501,193,501,193,244,96,373,2023-06-21 16-40-52,IMGP2_2023-06-21_16-40-52,cam2,p2
277,123,227,123,519,405,519,405,227,264,373,2023-06-21 16-40-52,IMGP2_2023-06-21_16-40-52,cam2,p2
278,1418,141,1418,623,1843,623,1843,141,1630,382,2023-06-21 16-40-52,IMGP2_2023-06-21_16-40-52,cam2,p2
279,278,196,278,495,589,495,589,196,434,346,2023-06-21 16-40-52,IMGP2_2023-06-21_16-40-52,cam2,p2
280,1802,219,1802,665,1919,665,1919,219,1861,442,2023-06-21 16-40-52,IMGP2_2023-06-21_16-40-52,cam2,p2
281,808,166,808,570,1234,570,1234,166,1021,368,2023-06-21 16-50-53,IMGP2_2023-06-21_16-50-53,cam2,p2
282,429,224,429,509,780,509,780,224,604,367,2023-06-21 16-50-53,IMGP2_2023-06-21_16-50-53,cam2,p2
283,0,245,0,504,194,504,194,245,97,374,2023-06-21 16-50-53,IMGP2_2023-06-21_16-50-53,cam2,p2
284,277,196,277,496,586,496,586,196,432,346,2023-06-21 16-50-53,IMGP2_2023-06-21_16-50-53,cam2,p2
285,123,227,123,519,406,519,406,227,265,373,2023-06-21 16-50-53,IMGP2_2023-06-21_16-50-53,cam2,p2
286,1802,217,1802,664,1919,664,1919,217,1860,441,2023-06-21 16-50-53,IMGP2_2023-06-21_16-50-53,cam2,p2
287,1417,141,1417,623,1843,623,1843,141,1630,382,2023-06-21 16-50-53,IMGP2_2023-06-21_16-50-53,cam2,p2
288,807,166,807,570,1234,570,1234,166,1021,368,2023-06-21 17-00-53,IMGP2_2023-06-21_17-00-53,cam2,p2
289,0,246,0,505,193,505,193,246,97,376,2023-06-21 17-00-53,IMGP2_2023-06-21_17-00-53,cam2,p2
290,429,225,429,509,780,509,780,225,605,367,2023-06-21 17-00-53,IMGP2_2023-06-21_17-00-53,cam2,p2
291,123,226,123,519,405,519,405,226,264,373,2023-06-21 17-00-53,IMGP2_2023-06-21_17-00-53,cam2,p2
292,1417,143,1417,624,1841,624,1841,143,1629,383,2023-06-21 17-00-53,IMGP2_2023-06-21_17-00-53,cam2,p2
293,1802,220,1802,664,1919,664,1919,220,1861,442,2023-06-21 17-00-53,IMGP2_2023-06-21_17-00-53,cam2,p2
294,279,197,279,497,589,497,589,197,434,347,2023-06-21 17-00-53,IMGP2_2023-06-21_17-00-53,cam2,p2
295,1093,150,1093,601,1520,601,1520,150,1307,375,2023-06-22 08-49-09,IMGP2_2023-06-22_08-49-09,cam2,p2
296,1437,131,1437,622,1837,622,1837,131,1637,377,2023-06-22 08-49-09,IMGP2_2023-06-22_08-49-09,cam2,p2
297,816,163,816,568,1230,568,1230,163,1023,365,2023-06-22 08-49-09,IMGP2_2023-06-22_08-49-09,cam2,p2
298,0,264,0,507,179,507,179,264,90,385,2023-06-22 08-49-09,IMGP2_2023-06-22_08-49-09,cam2,p2
299,274,197,274,492,600,492,600,197,437,345,2023-06-22 08-49-09,IMGP2_2023-06-22_08-49-09,cam2,p2
300,815,163,815,568,1231,568,1231,163,1023,365,2023-06-22 08-50-09,IMGP2_2023-06-22_08-50-09,cam2,p2
301,1093,149,1093,599,1520,599,1520,149,1306,374,2023-06-22 08-50-09,IMGP2_2023-06-22_08-50-09,cam2,p2
302,1437,131,1437,622,1838,622,1838,131,1638,377,2023-06-22 08-50-09,IMGP2_2023-06-22_08-50-09,cam2,p2
303,0,263,0,507,179,507,179,263,89,385,2023-06-22 08-50-09,IMGP2_2023-06-22_08-50-09,cam2,p2
304,273,196,273,492,599,492,599,196,436,344,2023-06-22 08-50-09,IMGP2_2023-06-22_08-50-09,cam2,p2
305,816,163,816,567,1231,567,1231,163,1023,365,2023-06-22 08-51-09,IMGP2_2023-06-22_08-51-09,cam2,p2
306,1437,132,1437,622,1836,622,1836,132,1637,377,2023-06-22 08-51-09,IMGP2_2023-06-22_08-51-09,cam2,p2
307,1093,149,1093,599,1519,599,1519,149,1306,374,2023-06-22 08-51-09,IMGP2_2023-06-22_08-51-09,cam2,p2
308,273,197,273,492,602,492,602,197,438,344,2023-06-22 08-51-09,IMGP2_2023-06-22_08-51-09,cam2,p2
309,0,263,0,507,180,507,180,263,90,385,2023-06-22 08-51-09,IMGP2_2023-06-22_08-51-09,cam2,p2
310,815,162,815,568,1231,568,1231,162,1023,365,2023-06-22 09-07-07,IMGP2_2023-06-22_09-07-07,cam2,p2
311,1094,149,1094,599,1519,599,1519,149,1306,374,2023-06-22 09-07-07,IMGP2_2023-06-22_09-07-07,cam2,p2
312,1437,130,1437,622,1836,622,1836,130,1637,376,2023-06-22 09-07-07,IMGP2_2023-06-22_09-07-07,cam2,p2
313,125,225,125,518,401,518,401,225,263,372,2023-06-22 09-07-07,IMGP2_2023-06-22_09-07-07,cam2,p2
314,0,262,0,505,178,505,178,262,89,384,2023-06-22 09-07-07,IMGP2_2023-06-22_09-07-07,cam2,p2
315,271,196,271,491,601,491,601,196,436,343,2023-06-22 09-07-07,IMGP2_2023-06-22_09-07-07,cam2,p2
316,815,162,815,568,1231,568,1231,162,1023,365,2023-06-22 09-08-07,IMGP2_2023-06-22_09-08-07,cam2,p2
317,1093,149,1093,600,1520,600,1520,149,1306,374,2023-06-22 09-08-07,IMGP2_2023-06-22_09-08-07,cam2,p2
318,1438,131,1438,622,1837,622,1837,131,1637,376,2023-06-22 09-08-07,IMGP2_2023-06-22_09-08-07,cam2,p2
319,126,225,126,519,402,519,402,225,264,372,2023-06-22 09-08-07,IMGP2_2023-06-22_09-08-07,cam2,p2
320,0,263,0,505,179,505,179,263,89,384,2023-06-22 09-08-07,IMGP2_2023-06-22_09-08-07,cam2,p2
321,272,196,272,491,603,491,603,196,437,344,2023-06-22 09-08-07,IMGP2_2023-06-22_09-08-07,cam2,p2
322,1437,130,1437,621,1837,621,1837,130,1637,376,2023-06-22 09-09-07,IMGP2_2023-06-22_09-09-07,cam2,p2
323,816,161,816,568,1231,568,1231,161,1023,365,2023-06-22 09-09-07,IMGP2_2023-06-22_09-09-07,cam2,p2
324,1093,149,1093,600,1520,600,1520,149,1306,374,2023-06-22 09-09-07,IMGP2_2023-06-22_09-09-07,cam2,p2
325,125,225,125,518,403,518,403,225,264,372,2023-06-22 09-09-07,IMGP2_2023-06-22_09-09-07,cam2,p2
326,0,262,0,507,179,507,179,262,89,384,2023-06-22 09-09-07,IMGP2_2023-06-22_09-09-07,cam2,p2
327,273,196,273,491,601,491,601,196,437,343,2023-06-22 09-09-07,IMGP2_2023-06-22_09-09-07,cam2,p2
328,816,161,816,567,1230,567,1230,161,1023,364,2023-06-22 09-10-07,IMGP2_2023-06-22_09-10-07,cam2,p2
329,1437,130,1437,621,1836,621,1836,130,1636,376,2023-06-22 09-10-07,IMGP2_2023-06-22_09-10-07,cam2,p2
330,1093,148,1093,599,1520,599,1520,148,1306,374,2023-06-22 09-10-07,IMGP2_2023-06-22_09-10-07,cam2,p2
331,125,225,125,518,403,518,403,225,264,371,2023-06-22 09-10-07,IMGP2_2023-06-22_09-10-07,cam2,p2
332,0,263,0,506,178,506,178,263,89,384,2023-06-22 09-10-07,IMGP2_2023-06-22_09-10-07,cam2,p2
333,271,196,271,491,600,491,600,196,436,343,2023-06-22 09-10-07,IMGP2_2023-06-22_09-10-07,cam2,p2
334,1437,130,1437,621,1836,621,1836,130,1637,376,2023-06-22 09-11-07,IMGP2_2023-06-22_09-11-07,cam2,p2
335,816,162,816,567,1231,567,1231,162,1023,364,2023-06-22 09-11-07,IMGP2_2023-06-22_09-11-07,cam2,p2
336,1093,149,1093,599,1518,599,1518,149,1306,374,2023-06-22 09-11-07,IMGP2_2023-06-22_09-11-07,cam2,p2
337,125,225,125,518,402,518,402,225,264,371,2023-06-22 09-11-07,IMGP2_2023-06-22_09-11-07,cam2,p2
338,0,262,0,505,178,505,178,262,89,384,2023-06-22 09-11-07,IMGP2_2023-06-22_09-11-07,cam2,p2
339,271,196,271,491,602,491,602,196,437,343,2023-06-22 09-11-07,IMGP2_2023-06-22_09-11-07,cam2,p2
340,816,161,816,567,1231,567,1231,161,1023,364,2023-06-22 09-12-07,IMGP2_2023-06-22_09-12-07,cam2,p2
341,1093,148,1093,600,1519,600,1519,148,1306,374,2023-06-22 09-12-07,IMGP2_2023-06-22_09-12-07,cam2,p2
342,1438,130,1438,621,1836,621,1836,130,1637,376,2023-06-22 09-12-07,IMGP2_2023-06-22_09-12-07,cam2,p2
343,271,196,271,490,602,490,602,196,437,343,2023-06-22 09-12-07,IMGP2_2023-06-22_09-12-07,cam2,p2
344,125,225,125,518,403,518,403,225,264,371,2023-06-22 09-12-07,IMGP2_2023-06-22_09-12-07,cam2,p2
345,0,263,0,504,178,504,178,263,89,384,2023-06-22 09-12-07,IMGP2_2023-06-22_09-12-07,cam2,p2
346,816,162,816,567,1231,567,1231,162,1023,364,2023-06-22 09-13-07,IMGP2_2023-06-22_09-13-07,cam2,p2
347,1438,130,1438,621,1837,621,1837,130,1637,376,2023-06-22 09-13-07,IMGP2_2023-06-22_09-13-07,cam2,p2
348,1093,148,1093,599,1518,599,1518,148,1305,374,2023-06-22 09-13-07,IMGP2_2023-06-22_09-13-07,cam2,p2
349,126,225,126,518,403,518,403,225,264,371,2023-06-22 09-13-07,IMGP2_2023-06-22_09-13-07,cam2,p2
350,0,262,0,505,179,505,179,262,89,383,2023-06-22 09-13-07,IMGP2_2023-06-22_09-13-07,cam2,p2
351,272,196,272,491,601,491,601,196,436,343,2023-06-22 09-13-07,IMGP2_2023-06-22_09-13-07,cam2,p2
352,816,161,816,567,1231,567,1231,161,1023,364,2023-06-22 09-14-07,IMGP2_2023-06-22_09-14-07,cam2,p2
353,1093,148,1093,599,1519,599,1519,148,1306,374,2023-06-22 09-14-07,IMGP2_2023-06-22_09-14-07,cam2,p2
354,1438,130,1438,621,1837,621,1837,130,1637,376,2023-06-22 09-14-07,IMGP2_2023-06-22_09-14-07,cam2,p2
355,125,225,125,519,403,519,403,225,264,372,2023-06-22 09-14-07,IMGP2_2023-06-22_09-14-07,cam2,p2
356,0,262,0,506,180,506,180,262,90,384,2023-06-22 09-14-07,IMGP2_2023-06-22_09-14-07,cam2,p2
357,272,195,272,491,600,491,600,195,436,343,2023-06-22 09-14-07,IMGP2_2023-06-22_09-14-07,cam2,p2
358,816,162,816,568,1231,568,1231,162,1023,365,2023-06-22 09-15-07,IMGP2_2023-06-22_09-15-07,cam2,p2
359,1437,131,1437,622,1836,622,1836,131,1637,376,2023-06-22 09-15-07,IMGP2_2023-06-22_09-15-07,cam2,p2
360,1093,149,1093,599,1519,599,1519,149,1306,374,2023-06-22 09-15-07,IMGP2_2023-06-22_09-15-07,cam2,p2
361,125,225,125,518,401,518,401,225,263,372,2023-06-22 09-15-07,IMGP2_2023-06-22_09-15-07,cam2,p2
362,0,263,0,506,179,506,179,263,89,384,2023-06-22 09-15-07,IMGP2_2023-06-22_09-15-07,cam2,p2
363,271,195,271,492,603,492,603,195,437,343,2023-06-22 09-15-07,IMGP2_2023-06-22_09-15-07,cam2,p2
364,1437,131,1437,622,1837,622,1837,131,1637,376,2023-06-22 09-16-07,IMGP2_2023-06-22_09-16-07,cam2,p2
365,816,162,816,569,1231,569,1231,162,1023,366,2023-06-22 09-16-07,IMGP2_2023-06-22_09-16-07,cam2,p2
366,1092,149,1092,600,1522,600,1522,149,1307,375,2023-06-22 09-16-07,IMGP2_2023-06-22_09-16-07,cam2,p2
367,126,225,126,519,403,519,403,225,264,372,2023-06-22 09-16-07,IMGP2_2023-06-22_09-16-07,cam2,p2
368,271,195,271,491,600,491,600,195,436,343,2023-06-22 09-16-07,IMGP2_2023-06-22_09-16-07,cam2,p2
369,0,262,0,506,178,506,178,262,89,384,2023-06-22 09-16-07,IMGP2_2023-06-22_09-16-07,cam2,p2
370,815,162,815,567,1231,567,1231,162,1023,365,2023-06-22 09-17-08,IMGP2_2023-06-22_09-17-08,cam2,p2
371,1093,148,1093,600,1519,600,1519,148,1306,374,2023-06-22 09-17-08,IMGP2_2023-06-22_09-17-08,cam2,p2
372,1438,130,1438,622,1835,622,1835,130,1637,376,2023-06-22 09-17-08,IMGP2_2023-06-22_09-17-08,cam2,p2
373,126,225,126,519,402,519,402,225,264,372,2023-06-22 09-17-08,IMGP2_2023-06-22_09-17-08,cam2,p2
374,271,195,271,491,600,491,600,195,436,343,2023-06-22 09-17-08,IMGP2_2023-06-22_09-17-08,cam2,p2
375,0,262,0,505,178,505,178,262,89,384,2023-06-22 09-17-08,IMGP2_2023-06-22_09-17-08,cam2,p2
376,816,162,816,567,1231,567,1231,162,1023,364,2023-06-22 09-18-08,IMGP2_2023-06-22_09-18-08,cam2,p2
377,1093,148,1093,600,1519,600,1519,148,1306,374,2023-06-22 09-18-08,IMGP2_2023-06-22_09-18-08,cam2,p2
378,1438,130,1438,621,1836,621,1836,130,1637,376,2023-06-22 09-18-08,IMGP2_2023-06-22_09-18-08,cam2,p2
379,126,225,126,519,403,519,403,225,264,372,2023-06-22 09-18-08,IMGP2_2023-06-22_09-18-08,cam2,p2
380,0,262,0,506,179,506,179,262,89,384,2023-06-22 09-18-08,IMGP2_2023-06-22_09-18-08,cam2,p2
381,273,196,273,491,602,491,602,196,437,343,2023-06-22 09-18-08,IMGP2_2023-06-22_09-18-08,cam2,p2
382,816,161,816,568,1231,568,1231,161,1024,365,2023-06-22 09-19-08,IMGP2_2023-06-22_09-19-08,cam2,p2
383,1093,148,1093,599,1521,599,1521,148,1307,374,2023-06-22 09-19-08,IMGP2_2023-06-22_09-19-08,cam2,p2
384,1437,131,1437,622,1836,622,1836,131,1637,376,2023-06-22 09-19-08,IMGP2_2023-06-22_09-19-08,cam2,p2
385,125,225,125,519,403,519,403,225,264,372,2023-06-22 09-19-08,IMGP2_2023-06-22_09-19-08,cam2,p2
386,272,196,272,491,600,491,600,196,436,343,2023-06-22 09-19-08,IMGP2_2023-06-22_09-19-08,cam2,p2
387,0,263,0,506,179,506,179,263,89,384,2023-06-22 09-19-08,IMGP2_2023-06-22_09-19-08,cam2,p2
388,589,158,589,550,1000,550,1000,158,795,354,2023-06-22 09-19-08,IMGP2_2023-06-22_09-19-08,cam2,p2
389,816,161,816,568,1231,568,1231,161,1023,365,2023-06-22 09-20-08,IMGP2_2023-06-22_09-20-08,cam2,p2
390,1438,131,1438,622,1837,622,1837,131,1637,376,2023-06-22 09-20-08,IMGP2_2023-06-22_09-20-08,cam2,p2
391,1093,149,1093,600,1520,600,1520,149,1307,374,2023-06-22 09-20-08,IMGP2_2023-06-22_09-20-08,cam2,p2
392,126,225,126,519,402,519,402,225,264,372,2023-06-22 09-20-08,IMGP2_2023-06-22_09-20-08,cam2,p2
393,272,195,272,491,599,491,599,195,436,343,2023-06-22 09-20-08,IMGP2_2023-06-22_09-20-08,cam2,p2
394,0,262,0,506,179,506,179,262,89,384,2023-06-22 09-20-08,IMGP2_2023-06-22_09-20-08,cam2,p2
395,590,157,590,550,1001,550,1001,157,795,354,2023-06-22 09-20-08,IMGP2_2023-06-22_09-20-08,cam2,p2
396,1438,131,1438,622,1836,622,1836,131,1637,376,2023-06-22 09-21-08,IMGP2_2023-06-22_09-21-08,cam2,p2
397,1093,149,1093,600,1521,600,1521,149,1307,374,2023-06-22 09-21-08,IMGP2_2023-06-22_09-21-08,cam2,p2
398,816,162,816,568,1231,568,1231,162,1023,365,2023-06-22 09-21-08,IMGP2_2023-06-22_09-21-08,cam2,p2
399,126,224,126,518,402,518,402,224,264,371,2023-06-22 09-21-08,IMGP2_2023-06-22_09-21-08,cam2,p2
400,0,263,0,507,178,507,178,263,89,385,2023-06-22 09-21-08,IMGP2_2023-06-22_09-21-08,cam2,p2
401,589,158,589,551,1000,551,1000,158,795,354,2023-06-22 09-21-08,IMGP2_2023-06-22_09-21-08,cam2,p2
402,273,196,273,491,599,491,599,196,436,343,2023-06-22 09-21-08,IMGP2_2023-06-22_09-21-08,cam2,p2
403,1438,131,1438,622,1837,622,1837,131,1637,377,2023-06-22 09-22-08,IMGP2_2023-06-22_09-22-08,cam2,p2
404,1094,149,1094,600,1519,600,1519,149,1306,374,2023-06-22 09-22-08,IMGP2_2023-06-22_09-22-08,cam2,p2
405,817,162,817,568,1231,568,1231,162,1024,365,2023-06-22 09-22-08,IMGP2_2023-06-22_09-22-08,cam2,p2
406,126,225,126,519,403,519,403,225,264,372,2023-06-22 09-22-08,IMGP2_2023-06-22_09-22-08,cam2,p2
407,590,158,590,551,1001,551,1001,158,795,354,2023-06-22 09-22-08,IMGP2_2023-06-22_09-22-08,cam2,p2
408,0,263,0,508,179,508,179,263,89,385,2023-06-22 09-22-08,IMGP2_2023-06-22_09-22-08,cam2,p2
409,273,196,273,491,601,491,601,196,437,343,2023-06-22 09-22-08,IMGP2_2023-06-22_09-22-08,cam2,p2
410,817,162,817,569,1231,569,1231,162,1024,366,2023-06-22 09-23-08,IMGP2_2023-06-22_09-23-08,cam2,p2
411,1094,150,1094,601,1520,601,1520,150,1307,376,2023-06-22 09-23-08,IMGP2_2023-06-22_09-23-08,cam2,p2
412,1438,132,1438,623,1837,623,1837,132,1637,377,2023-06-22 09-23-08,IMGP2_2023-06-22_09-23-08,cam2,p2
413,126,226,126,519,403,519,403,226,264,373,2023-06-22 09-23-08,IMGP2_2023-06-22_09-23-08,cam2,p2
414,271,196,271,492,601,492,601,196,436,344,2023-06-22 09-23-08,IMGP2_2023-06-22_09-23-08,cam2,p2
415,0,264,0,507,179,507,179,264,89,385,2023-06-22 09-23-08,IMGP2_2023-06-22_09-23-08,cam2,p2
416,590,158,590,551,1002,551,1002,158,796,355,2023-06-22 09-23-08,IMGP2_2023-06-22_09-23-08,cam2,p2
417,1438,131,1438,622,1837,622,1837,131,1637,376,2023-06-22 09-24-08,IMGP2_2023-06-22_09-24-08,cam2,p2
418,817,162,817,568,1231,568,1231,162,1024,365,2023-06-22 09-24-08,IMGP2_2023-06-22_09-24-08,cam2,p2
419,1093,149,1093,599,1519,599,1519,149,1306,374,2023-06-22 09-24-08,IMGP2_2023-06-22_09-24-08,cam2,p2
420,126,225,126,518,401,518,401,225,263,372,2023-06-22 09-24-08,IMGP2_2023-06-22_09-24-08,cam2,p2
421,0,262,0,507,179,507,179,262,89,385,2023-06-22 09-24-08,IMGP2_2023-06-22_09-24-08,cam2,p2
422,590,157,590,551,1001,551,1001,157,795,354,2023-06-22 09-24-08,IMGP2_2023-06-22_09-24-08,cam2,p2
423,272,196,272,492,600,492,600,196,436,344,2023-06-22 09-24-08,IMGP2_2023-06-22_09-24-08,cam2,p2
424,1438,130,1438,622,1836,622,1836,130,1637,376,2023-06-22 09-25-08,IMGP2_2023-06-22_09-25-08,cam2,p2
425,1093,149,1093,600,1522,600,1522,149,1307,374,2023-06-22 09-25-08,IMGP2_2023-06-22_09-25-08,cam2,p2
426,816,162,816,568,1230,568,1230,162,1023,365,2023-06-22 09-25-08,IMGP2_2023-06-22_09-25-08,cam2,p2
427,126,225,126,518,401,518,401,225,264,371,2023-06-22 09-25-08,IMGP2_2023-06-22_09-25-08,cam2,p2
428,272,195,272,491,599,491,599,195,436,343,2023-06-22 09-25-08,IMGP2_2023-06-22_09-25-08,cam2,p2
429,0,262,0,507,179,507,179,262,89,385,2023-06-22 09-25-08,IMGP2_2023-06-22_09-25-08,cam2,p2
430,590,158,590,551,1001,551,1001,158,796,354,2023-06-22 09-25-08,IMGP2_2023-06-22_09-25-08,cam2,p2
431,1438,131,1438,621,1837,621,1837,131,1637,376,2023-06-22 09-26-08,IMGP2_2023-06-22_09-26-08,cam2,p2
432,816,162,816,568,1231,568,1231,162,1024,365,2023-06-22 09-26-08,IMGP2_2023-06-22_09-26-08,cam2,p2
433,1094,149,1094,600,1520,600,1520,149,1307,374,2023-06-22 09-26-08,IMGP2_2023-06-22_09-26-08,cam2,p2
434,126,224,126,518,403,518,403,224,264,371,2023-06-22 09-26-08,IMGP2_2023-06-22_09-26-08,cam2,p2
435,0,262,0,507,178,507,178,262,89,385,2023-06-22 09-26-08,IMGP2_2023-06-22_09-26-08,cam2,p2
436,590,157,590,550,1001,550,1001,157,795,354,2023-06-22 09-26-08,IMGP2_2023-06-22_09-26-08,cam2,p2
437,273,196,273,491,602,491,602,196,438,343,2023-06-22 09-26-08,IMGP2_2023-06-22_09-26-08,cam2,p2
438,816,162,816,568,1231,568,1231,162,1024,365,2023-06-22 09-27-08,IMGP2_2023-06-22_09-27-08,cam2,p2
439,1438,130,1438,622,1837,622,1837,130,1637,376,2023-06-22 09-27-08,IMGP2_2023-06-22_09-27-08,cam2,p2
440,1093,149,1093,600,1518,600,1518,149,1306,374,2023-06-22 09-27-08,IMGP2_2023-06-22_09-27-08,cam2,p2
441,125,225,125,517,403,517,403,225,264,371,2023-06-22 09-27-08,IMGP2_2023-06-22_09-27-08,cam2,p2
